cdc_id,title,landing_page,PID,metadata_title,authors,publication_date,raw_date,abstract,subjects,keywords,journal,document_type,publisher,publisher_place,rights,rights_statement,download_url,language,screening_status,prevention_score,treatment_score,screening_reason
4095,A Six-Step Model for Evaluation of Community-based Physical Activity Programs,https://stacks.cdc.gov/view/cdc/4095,cdc:4095,A Six-Step Model for Evaluation of Community-based Physical Activity Programs,"Sarah\, Levin Martin,Heath\, Gregory W",,Dec 15 2005,,"Community Health Centers,Diabetes Mellitus\, Type 2,Exercise,Health Education,Humans,Logistic Models,Program Evaluation","Community Health Centers,Diabetes Mellitus\, Type 2,Exercise,Health Education,Humans,Logistic Models,Program Evaluation",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,2,0,Other prevention terms: physical activity
26741,Exploring Better Links Between Clinics and Communities to Improve Population Health,https://stacks.cdc.gov/view/cdc/26741,cdc:26741,Exploring Better Links Between Clinics and Communities to Improve Population Health,"Briss\, Peter A.",,Jan 08 2015,,"Beverages,Community Health Centers,Diabetes Mellitus\, Type 2,Federal Government,Female,Humans,Male,Obesity,Sweetening Agents,Urban Population","Beverages,Community Health Centers,Diabetes Mellitus\, Type 2,Federal Government,Female,Humans,Male,Obesity,Sweetening Agents,Urban Population",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,1,0,Other prevention terms: obesity
20446,"Pedometer Use Among Adults at High Risk of Type 2 Diabetes, Finland, 2007-2008",https://stacks.cdc.gov/view/cdc/20446,cdc:20446,"Pedometer Use Among Adults at High Risk of Type 2 Diabetes, Finland, 2007-2008","Korkiakangas\, Eveliina,Alahuhta\, Maija A.,Laitinen\, Jaana H,Husman\, Päivi M.,Keinänen-Kiukaanniemi\, Sirkka,Taanila\, Anja M.",,Feb 15 2010,"Introduction,A pedometer helps adults exercise more\, but sedentary adults need instruction and advice to be motivated to use one. We conducted this qualitative study to describe the experiences of participants at high risk of type 2 diabetes who began using a pedometer.,Methods,A total of 74 people at high risk of type 2 diabetes participated in 6 months of group counseling. From April 2007 to April 2008\, we collected data through questionnaires\, theme interviews (n = 22) and video recordings of counseling sessions. From October 2007 through June 2008\, we analyzed the data.,Results,Pedometers were useful tools for observing levels of exercise\, setting personal goals for walking\, and helping evaluate whether daily goals were met. Negative experiences were associated with functional failures\, pedometers' unsuitability for exercise other than walking\, and the goal of 10\,000 steps\, which some participants considered too high.,Conclusions,Sedentary adults can be motivated to use a pedometer if we inform them that regular users find it a useful instrument for increasing their level of exercise. These adults should set realistic goals for walking and receive adequate instructions for using pedometers.","Original Research,Data Collection,Diabetes Mellitus\, Type 2,Exercise,Female,Humans,Male,Middle Aged,Monitoring\, Physiologic,Questionnaires,Risk Factors","Data Collection,Diabetes Mellitus\, Type 2,Exercise,Female,Humans,Male,Middle Aged,Monitoring\, Physiologic,Original Research,Questionnaires,Risk Factors",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,1,0,Other prevention terms: risk factor
20369,A Socioeconomic Analysis of Obesity and Diabetes in New York City,https://stacks.cdc.gov/view/cdc/20369,cdc:20369,A Socioeconomic Analysis of Obesity and Diabetes in New York City,"Wallach\, Jonathan B.,Rey\, Mariano J.",,Jun 15 2009,,"Cluster Analysis,Diabetes Mellitus\, Type 2,Health Status Disparities,Humans,Obesity,Prevalence,Socioeconomic Factors","Cluster Analysis,Diabetes Mellitus\, Type 2,Health Status Disparities,Humans,Obesity,Prevalence,Socioeconomic Factors",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,1,0,Other prevention terms: obesity
20101,The Epidemic of Extreme Obesity Among American Indian and Alaska Native Adults With Diabetes,https://stacks.cdc.gov/view/cdc/20101,cdc:20101,The Epidemic of Extreme Obesity Among American Indian and Alaska Native Adults With Diabetes,"Wilson\, Charlton,Gilliland\, Susan,Moore\, Kelly,Acton\, Kelly",,Dec 15 2006,"Introduction,The purpose of this study was to describe the prevalence of obesity among American Indian and Alaska Native (AI/AN) adults with diabetes and to examine the temporal trends for class I\, II\, and III obesity in this high-risk group during a 10-year period.,Methods,We used data on body mass index (BMI) from the annual Diabetes Care and Outcomes Audit to estimate the prevalence of class I\, II\, and III obesity (class I = 30.0–34.9 kg/m2\, class II = 35.0–39.9 kg/m2\, and class III ≥40.0 kg/m2) in each year from 1995 through 2004. We also investigated trends in mean BMI during the 10-year period and the role of treatment in these trends using multivariable linear regression models.,Results,Obesity was highly prevalent in this population in 2004 (class I\, 28.9%; class II\, 20.4%; class III\, 20.3%). From 1995 through 2004\, the percentage of obese adults increased from 16.7% to 20.4% in class II and 11.5% to 20.3% in class III (P <.001)\, and the mean BMI increased from 32.1 kg/m2 to 34.4 kg/m2. The increase in BMI was greater in the younger age groups. Adjusted mean BMI increased significantly over 10 years for each of three treatment categories.,Conclusion,Extreme degrees of obesity are a common and increasing problem among AI/AN adults with diabetes. We did not find an association between the type of diabetes treatment and the trend toward extreme degrees of obesity. The increase in extreme obesity could potentially affect the burden of morbidity and mortality among AI/AN adults with diabetes. Effective and culturally appropriate weight management interventions are needed.","Adolescent,Adult,Aged,Alaska Natives,Body Mass Index,Comorbidity,Cross-Sectional Studies,Diabetes Mellitus\, Type 2,Disease Outbreaks,Female,Humans,Indians\, North American,Male,Middle Aged,Obesity\, Morbid,Outcome Assessment (Health Care),Prevalence","Adolescent,Adult,Aged,Alaska Natives,Body Mass Index,Comorbidity,Cross-Sectional Studies,Diabetes Mellitus\, Type 2,Disease Outbreaks,Female,Humans,Indians\, North American,Male,Middle Aged,Obesity\, Morbid,Outcome Assessment (Health Care),Prevalence",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,1,2,Other prevention terms: obesity | Established-diabetes terms: diabetes care
20106,The Healthy Diabetes Plate,https://stacks.cdc.gov/view/cdc/20106,cdc:20106,The Healthy Diabetes Plate,"Raidl\, Martha,Spain\, Kristina,Hartman-Cunningham\, Mimi,Lanting\, Rhea,Lockard\, Marsha,Johnson\, Shelly,Spencer\, Marnie,Sant\, Laura,Welch\, Julia,Liddil\, Audrey",,Dec 15 2006,"Background,Diabetes education presents two major challenges to the U.S. Cooperative Extension System. The first is that the majority of diabetes education services are provided in more populated areas\, resulting in large nonurban areas being underserved. The second is that many individuals with diabetes find the meal-planning component of diabetes education confusing.,Context,The University of Idaho\, a land-grant institution\, includes teaching\, research\, and extension as part of its mission. Extension means ""reaching out\,"" and in Idaho\, the Extension Service provides research-based programs on agricultural\, natural resources\, youth\, family\, community\, and environmental issues in 42 of Idaho's 44 counties\, making it accessible to most Idahoans.,Methods,The University of Idaho Extension Service collaborated with dietitians and certified diabetes educators to develop and test materials that simplify the meal-planning component of diabetes education. The result was a four-lesson curriculum\, The Healthy Diabetes Plate\, which used the plate format to teach individuals about the type and amount of foods they should consume at each meal. In 2004\, the four-lesson curriculum was taught in three urban and five rural counties. Surveys\, hands-on activities\, and note-taking of participants' comments were used to collect data on participants' characteristics\, their ability to plan meals\, and changes in eating habits.,Consequences,Participants were able to correctly plan breakfast\, lunch\, and dinner meals and improved their intake of fruit and vegetables.,Interpretation,Quantitative and qualitative evaluation information gathered from class participants helped identify which components of The Healthy Diabetes Plate curriculum were effective.","Adult,Aged,Aged\, 80 and over,Caregivers,Diabetes Mellitus\, Type 2,Diabetic Diet,Female,Humans,Male,Middle Aged,Patient Education as Topic","Adult,Aged,Aged\, 80 and over,Caregivers,Diabetes Mellitus\, Type 2,Diabetic Diet,Female,Humans,Male,Middle Aged,Patient Education as Topic",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,1,0,Other prevention terms: diet
4069,Predictors of Dropouts From a San Diego Diabetes Program: A Case Control Study,https://stacks.cdc.gov/view/cdc/4069,cdc:4069,Predictors of Dropouts From a San Diego Diabetes Program: A Case Control Study,"Benoit\, Stephen R.,Ji\, Ming,Fleming\, Regina,Philis-Tsimikas\, Athena",,Sep 15 2004,"Introduction,The objective of this study was to determine the demographic\, treatment\, clinical\, and behavioral factors associated with dropping out of a nurse-based\, low-income\, multiethnic San Diego diabetes program.,Methods,Data were collected during a 17-month period in 2000 and 2002 on patients with type 2 diabetes from Project Dulce\, a disease management program in San Diego County designed to care for an underserved diabetic population. The study sample included 69 cases and 504 controls representing a racial/ethnic mix of 53% Hispanic\, 7% black\, 16% Asian\, 22% white\, and 2% other. Logistic regression was used to determine factors associated with patient dropout.,Results,Patients who had high initial clinical indicators including blood pressure and hemoglobin A1c and those who smoked currently or smoked in the past were more likely to drop out of the diabetes program.,Conclusion,This study provides markers of patient dropout in a low-income\, multiethnic\, type 2 diabetic population. Reasons for dropout in this program can be investigated to prevent further cohort loss.","Academies and Institutes,Case-Control Studies,Community Health Planning,Community-Institutional Relations,Comorbidity,Databases\, Factual,Diabetes Mellitus\, Type 2,Ethnicity,Health Education,Hemoglobin A\, Glycosylated,Humans,Hypertension,Hypoglycemic Agents,Insurance\, Health,Local Government,Logistic Models,Medicaid,Medical Indigency,Medicare,Patient Dropouts,Risk Factors,Smoking","Academies and Institutes,Case-Control Studies,Community Health Planning,Community-Institutional Relations,Comorbidity,Databases\, Factual,Diabetes Mellitus\, Type 2,Ethnicity,Health Education,Hemoglobin A\, Glycosylated,Humans,Hypertension,Hypoglycemic Agents,Insurance\, Health,Local Government,Logistic Models,Medicaid,Medical Indigency,Medicare,Patient Dropouts,Risk Factors,Smoking",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,1,0,Other prevention terms: risk factor
151104,"Public Belief in the Maternal Health Benefits of Breastfeeding — United States, 2018 and 2021",https://stacks.cdc.gov/view/cdc/151104,cdc:151104,"Public Belief in the Maternal Health Benefits of Breastfeeding — United States, 2018 and 2021","Boundy\, Ellen O.,Nelson\, Jennifer M.,Li\, Ruowei",,8 24 2023,"The objective of this study was to better understand US public awareness of maternal health benefits of breastfeeding. Data from the 2018 and 2021 SummerStyles surveys were analyzed to explore public belief in select maternal benefits of breastfeeding. As in 2018\, in 2021 a low percentage of respondents believed that breastfeeding protects the mother against breast cancer (23.9%)\, high blood pressure (15.5%)\, or type 2 diabetes (15.4%)\, with male\, older\, and unmarried respondents less likely to believe in these protective effects. More public awareness of maternal benefits of breastfeeding might help increase demand for breastfeeding-supportive programs and policies.","Humans,Male,Female,Maternal Health,Breast Feeding,Diabetes Mellitus\, Type 2,Breast Neoplasms,Mothers","Breast Feeding,Breast Neoplasms,Diabetes Mellitus\, Type 2,Female,Humans,Male,Maternal Health,Mothers",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,0,0,No decisive prevention or treatment terms found.
54001,Health Care Disparities Between Men and Women With Type 2 Diabetes,https://stacks.cdc.gov/view/cdc/54001,cdc:54001,Health Care Disparities Between Men and Women With Type 2 Diabetes,"Mesa\, Marady Sabiaga",,Apr 19 2018,"Introduction,Regular medical checkups indicate a patient’s level of adherence to health care treatment\, and the frequency of cancelled appointments or no-shows can indicate adherence. This study investigated the use of health care services by men and women and its impact on the control of their type 2 diabetes.,Methods,This study observed 100 patients with type 2 diabetes aged 45 years or older who lived in Ventura County\, California\, during January 1\, 2015\, to January 31\, 2016. The data were collected by Magnolia Family Medical Center. A Pearson χ2 test compared differences between men and women in whether they received a glycated hemoglobin A1c (HbA1c) test in previous 6 months\, a low-density lipoprotein cholesterol test in previous year\, and a retinal examination in previous year. A Wilcoxon signed-rank test compared attendance to medical appointments and HbA1c values for men and women.,Results,Women had a higher rate of scheduling\, cancelling or rescheduling\, and showing up to their medical appointments than did men\, and men had a higher median HbA1c value than did women; all the Wilcoxon signed-rank tests showed a significant difference (P < .001). None of the χ2 tests were significant.,Conclusion,Although men and women had similar health care services for diabetes\, men had less control of their disease and took less advantage of medical appointments than did women.","Aged,Cohort Studies,Diabetes Mellitus\, Type 2,Female,Glycated Hemoglobin A,Healthcare Disparities,Humans,Male,Middle Aged,Patient Compliance,Sex Factors","Aged,Cohort Studies,Diabetes Mellitus\, Type 2,Female,Glycated Hemoglobin A,Healthcare Disparities,Humans,Male,Middle Aged,Patient Compliance,Sex Factors",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,0,0,No decisive prevention or treatment terms found.
40971,"Racial/Ethnic Disparities in Primary Care Quality Among Type 2 Diabetes Patients, Medical Expenditure Panel Survey, 2012",https://stacks.cdc.gov/view/cdc/40971,cdc:40971,"Racial/Ethnic Disparities in Primary Care Quality Among Type 2 Diabetes Patients, Medical Expenditure Panel Survey, 2012","Hu\, Ruwei,Shi\, Leiyu,Liang\, Hailun,Haile\, Geraldine Pierre,Lee\, De-Chih",,Aug 04 2016,"Introduction,Racial and ethnic disparities exist in diabetes prevalence\, access to diabetes care\, diabetes-related complications and mortality rates\, and the quality of diabetes care among Americans. We explored racial and ethnic disparities in primary care quality among Americans with type 2 diabetes.,Methods,We analyzed data on adults with type 2 diabetes derived from the household component of the 2012 Medical Expenditure Panel Survey. Multiple regression and multivariate logistic regressions were used to examine the association between race/ethnicity and primary care attributes related to first contact\, longitudinality\, comprehensiveness\, and coordination\, and clusters of confounding factors were added sequentially.,Results,Preliminary findings indicated differences in primary care quality between racial/ethnic minorities and whites across measures of first contact\, longitudinality\, comprehensiveness\, and coordination. After controlling for confounding factors\, these differences were no longer apparent; all racial/ethnic categories showed similar rates of primary care quality according to the 4 primary care domains of interest in the study.,Conclusion,Results indicate equitable primary care quality for type 2 diabetes patients across 4 key domains of primary care after controlling for socioeconomic characteristics. Additional research is necessary to support these findings\, particularly when considering smaller racial/ethnic groups and investigating outcomes related to diabetes.","Adolescent,Adult,Aged,Aged\, 80 and over,Demography,Diabetes Mellitus\, Type 2,Female,Health Care Surveys,Health Expenditures,Healthcare Disparities,Humans,Insurance\, Health,Logistic Models,Male,Middle Aged,Multivariate Analysis,Primary Health Care,Racial Groups,Young Adult","Adolescent,Adult,Aged,Aged\, 80 and over,Demography,Diabetes Mellitus\, Type 2,Female,Health Care Surveys,Health Expenditures,Healthcare Disparities,Humans,Insurance\, Health,Logistic Models,Male,Middle Aged,Multivariate Analysis,Primary Health Care,Racial Groups,Young Adult",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,0,2,Established-diabetes terms: diabetes care
20203,"Variation in Quality of Diabetes Care at the Levels of Patient, Physician, and Clinic",https://stacks.cdc.gov/view/cdc/20203,cdc:20203,"Variation in Quality of Diabetes Care at the Levels of Patient, Physician, and Clinic","O'Connor\, Patrick J,Rush\, William A,Solberg\, Leif I,Whitebird\, Robin R,Crain\, A Lauren,Davidson\, Gestur,Johnson\, Paul E,Louis\, Thomas A",,Dec 15 2007,"Introduction,We studied variance in glycated hemoglobin (HbA1c) values among adults with diabetes to identify variation in quality of diabetes care at the levels of patient\, physician\, and clinic\, and to identify which levels contribute the most to variation and which variables at each level are related to quality of diabetes care.,Methods,Study subjects were 120 primary care physicians and their 2589 eligible adult patients with diabetes seen at 18 clinics. The dependent variable was HbA1c values recorded in clinical databases. Multivariate hierarchical models were used to partition variation in HbA1c values across the levels of patient\, physician\, or clinic and to identify significant predictors of HbA1c at each level.,Results,More than 95% of variance in HbA1c values was attributable to the patient level. Much less variance was seen at the physician and clinic level. Inclusion of patient and physician covariates did not substantially change this pattern of results. Intensification of pharmacotherapy (t = −7.40\, P < .01) and  patient age (t = 2.10\, P < .05) were related to favorable change in HbA1c. Physician age\, physician specialty\, number of diabetes patients per physician\, patient comorbidity\, and clinic assignment did not predict change in HbA1c value. The overall model with covariates explained 11.8% of change in HbA1c value over time.,Conclusion,These data suggest that most variance in HbA1c values is attributable to patient factors\, although physicians play a major role in some patient factors (e.g.\, intensification of medication). These findings may lead to more effective care-improvement strategies and accountability measures.","Adult,Ambulatory Care,Blood Glucose,Diabetes Mellitus\, Type 2,Female,Health Care Surveys,Hemoglobin A\, Glycosylated,Humans,Male,Medical Records Systems\, Computerized,Middle Aged,Monitoring\, Physiologic,Outpatient Clinics\, Hospital,Physician's Practice Patterns,Physicians\, Family,Probability,Quality of Health Care","Adult,Ambulatory Care,Blood Glucose,Diabetes Mellitus\, Type 2,Female,Health Care Surveys,Hemoglobin A\, Glycosylated,Humans,Male,Medical Records Systems\, Computerized,Middle Aged,Monitoring\, Physiologic,Outpatient Clinics\, Hospital,Physician's Practice Patterns,Physicians\, Family,Probability,Quality of Health Care",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,0,2,Established-diabetes terms: diabetes care
19890,Toward Prevention and Control of Type 2 Diabetes: Challenges at the U.S.-Mexico Border and Beyond1,https://stacks.cdc.gov/view/cdc/19890,cdc:19890,Toward Prevention and Control of Type 2 Diabetes: Challenges at the U.S.-Mexico Border and Beyond1,"Bowman\, Barbara A,Vinicor\, Frank",,Dec 15 2004,,"Diabetes Mellitus\, Type 2,Humans,International Cooperation","Diabetes Mellitus\, Type 2,Humans,International Cooperation",Preventing Chronic Disease (PCD),,,,,,,eng,Maybe,0,0,No decisive prevention or treatment terms found.
120395,Urban–Rural Differences in Health Care Utilization and COVID-19 Outcomes in Patients With Type 2 Diabetes,https://stacks.cdc.gov/view/cdc/120395,cdc:120395,Urban–Rural Differences in Health Care Utilization and COVID-19 Outcomes in Patients With Type 2 Diabetes,"Hirsch\, Annemarie G.,Nordberg\, Cara M.,Bandeen-Roche\, Karen,Pollak\, Jonathan,Poulsen\, Melissa N.,Moon\, Katherine A.,Schwartz\, Brian S.",,7 21 2022,"Introduction,Two studies in Pennsylvania aimed to determine whether community type and community socioeconomic deprivation (CSD) 1) modified associations between type 2 diabetes (hereinafter\, diabetes) and COVID-19 hospitalization outcomes\, and 2) influenced health care utilization among individuals with diabetes during the COVID-19 pandemic.,Methods,The hospitalization study evaluated a retrospective cohort of patients hospitalized with COVID-19 through 2020 for COVID-19 outcomes: death\, intensive care unit (ICU) admission\, mechanical ventilation\, elevated D-dimer\, and elevated troponin level. We used adjusted logistic regression models\, adding interaction terms to evaluate effect modification by community type (township\, borough\, or city census tract) and CSD. The utilization study included patients with diabetes and a clinical encounter between 2017 and 2020. Autoregressive integrated moving average time-series models evaluated changes in weekly rates of emergency department and outpatient visits\, hemoglobin A1c (HbA1c) laboratory tests\, and antihyperglycemic medication orders from 2018 to 2020.,Results,In the hospitalization study\, of 2\,751 patients hospitalized for COVID-19\, 1\,020 had diabetes\, which was associated with ICU admission and elevated troponin. Associations did not differ by community type or CSD. In the utilization study\, among 93\,401 patients with diabetes\, utilization measures decreased in March 2020. Utilization increased in July\, and then began to stabilize or decline through the end of 2020. Changes in HbA1c tests and medication order trends during the pandemic differed by community type and CSD.,Conclusion,Diabetes was associated with selected outcomes among individuals hospitalized for COVID-19\, but these did not differ by community features. Utilization trajectories among individuals with diabetes during the pandemic were influenced by community type and CSD and could be used to identify individuals at risk of gaps in diabetes care.","COVID-19,Diabetes Mellitus\, Type 2,Hospitalization,Humans,Pandemics,Patient Acceptance of Health Care,Retrospective Studies,Risk Factors,SARS-CoV-2,Troponin","COVID-19,Diabetes Mellitus\, Type 2,Hospitalization,Humans,Pandemics,Patient Acceptance of Health Care,Retrospective Studies,Risk Factors,SARS-CoV-2,Troponin",Preventing Chronic Disease (PCD),,,,,,,eng,Exclude,1,5,"Other prevention terms: risk factor | Established-diabetes terms: diabetes care, antihyperglycemic"
150969,"Coping With Discrimination Among African Americans With Type 2 Diabetes: Factor Structure and Associations With Diabetes Control, Mental Distress, and Psychosocial Resources",https://stacks.cdc.gov/view/cdc/150969,cdc:150969,"Coping With Discrimination Among African Americans With Type 2 Diabetes: Factor Structure and Associations With Diabetes Control, Mental Distress, and Psychosocial Resources","McLaurin\, Natalie,Tabibi\, Doonya,Wang\, Tianyu,Alhalimi\, Taha,Lehrer\, H. Matthew,Harrison\, Louis,Tanaka\, Hirofumi,Steinhardt\, Mary A.",,1 25 2024,"Introduction,Type 2 diabetes undermines diabetes-related health outcomes among African Americans\, who have a disproportionately high incidence of the disease. Experiences of discrimination are common among African Americans and compound diabetes-related stress\, exacerbating poor health outcomes. Appropriate use of coping strategies may mitigate the detrimental effect of discrimination on diabetes-related outcomes\, but examining associations between coping strategies and health outcomes is needed to inform potential interventions. This study assessed the factor structure of the Coping with Discrimination Scale (CDS) among African American adults with type 2 diabetes and examined associations of CDS subscales with measures of diabetes control\, mental distress\, and psychosocial resources.,Methods,The CDS was administered primarily through churches to African Americans with type 2 diabetes residing in Austin\, Texas\, and surrounding areas. Data were collected from August 2020 through April 2023. We conducted principal axis factor analysis of the CDS and determined internal consistency for each factor. We computed bivariate and partial correlations between CDS subscales and indicators of diabetes control (hemoglobin A1c\, diabetes self-management)\, mental distress (diabetes distress\, perceived stress\, depressive symptoms)\, and psychosocial resources (resilience\, social support\, self-efficacy).,Results,The 284 African American adults (204 women\, 80 men) ranged in age from 23 to 86 years (mean [SD] = 62 [11] y). We identified 4 factors: education/advocacy\, internalization\, strong response\, and detachment. Scores were highest for education/advocacy items and lowest for strong response items. Education/advocacy was associated with higher scores on psychosocial resources\, whereas detachment was associated with lower scores. Internalization and strong response were associated with higher mental distress. Strong response was associated with higher hemoglobin A1c\, and education/advocacy was associated with enhanced diabetes self-management.,Conclusion,We suggest health care professionals create culturally tailored interventions that aid individuals in educating others\, advocating for themselves\, or recognizing situations outside one’s control and detaching from responsibility\, rather than internalizing experiences of discrimination or engaging in strong responses that upon reflection are detrimental to one’s health.","Adult,Aged,Aged\, 80 and over,Female,Humans,Male,Middle Aged,Young Adult,Black or African American,Coping Skills,Diabetes Mellitus\, Type 2,Glycated Hemoglobin,Health Behavior,Social Discrimination","Adult,Aged,Aged\, 80 and over,Black or African American,Coping Skills,Diabetes Mellitus\, Type 2,Female,Glycated Hemoglobin,Health Behavior,Humans,Male,Middle Aged,Social Discrimination,Young Adult",Preventing Chronic Disease (PCD),,,,,,,eng,Exclude,0,6,"Established-diabetes terms: self-management, diabetes control"
151110,"Trends and Predictors of Glycemic Control Among Adults With Type 2 Diabetes Covered by Alabama Medicaid, 2011–2019",https://stacks.cdc.gov/view/cdc/151110,cdc:151110,"Trends and Predictors of Glycemic Control Among Adults With Type 2 Diabetes Covered by Alabama Medicaid, 2011–2019","Presley\, Caroline A.,Khodneva\, Yulia,Juarez\, Lucia D.,Howell\, Carrie R.,Agne\, April A.,Riggs\, Kevin R.,Huang\, Lei,Pisu\, Maria,Levitan\, Emily B.,Cherrington\, Andrea L.",,9 14 2023,"Introduction,Despite advances in diabetes management\, only one-quarter of people with diabetes in the US achieve optimal targets for glycated hemoglobin A1c (HbA1c)\, blood pressure\, and cholesterol. We sought to evaluate temporal trends and predictors of achieving glycemic control among adults with type 2 diabetes covered by Alabama Medicaid from 2011 through 2019.,Methods,We completed a retrospective analysis of Medicaid claims and laboratory data\, using person-years as the unit of analysis. Inclusion criteria were being aged 19 to 64 years\, having a diabetes diagnosis\, being continuously enrolled in Medicaid for a calendar year and preceding 12 months\, and having at least 1 HbA1c result during the study year. Primary outcomes were HbA1c thresholds of <7% and <8%. Primary exposure was study year. We conducted separate multivariable-adjusted logistic regressions to evaluate relationships between study year and HbA1c thresholds.,Results,We included 43\,997 person-year observations. Mean (SD) age was 51.0 (9.9) years; 69.4% were women; 48.1% were Black\, 42.9% White\, and 0.4% Hispanic. Overall\, 49.1% had an HbA1c level of <7% and 64.6% <8%. Later study years and poverty-based eligibility were associated with lower probability of reaching target HbA1c levels of <7% or <8%. Sex\, race\, ethnicity\, and geography were not associated with likelihood of reaching HbA1c <7% or <8% in any model.,Conclusion,Later study years were associated with lower likelihood of meeting target HbA1c levels compared with 2011\, after adjusting for covariates. With approximately 35% not meeting an HbA1c target of <8%\, more work is needed to improve outcomes of low-income adults with type 2 diabetes.","Adult,Female,Humans,Male,Diabetes Mellitus\, Type 2,Glycemic Control,Medicaid,Retrospective Studies","Adult,Diabetes Mellitus\, Type 2,Female,Glycemic Control,Humans,Male,Medicaid,Retrospective Studies",Preventing Chronic Disease (PCD),,,,,,,eng,Exclude,0,8,"Established-diabetes terms: diabetes management, glycemic control, hba1c target"
150982,Using Patient Profiles for Sustained Diabetes Management Among People With Type 2 Diabetes,https://stacks.cdc.gov/view/cdc/150982,cdc:150982,Using Patient Profiles for Sustained Diabetes Management Among People With Type 2 Diabetes,"Chiou\, Shang-Jyh,Chang\, Yen-Jung,Chen\, Chih-Dao,Liao\, Kuomeng,Tseng\, Tung-Sung",,3 16 2023,"Introduction,Our objective was to evaluate the association between patient profiles and sustained diabetes management (SDM) among patients with type 2 diabetes.,Methods,We collected HbA1c values recorded from 2014 through 2020 for 570 patients in a hospital in Taipei\, Taiwan\, and calculated a standard level based on an HbA1c level less than 7.0% to determine SDM. We used patients’ self-reported data on diabetes self-care behaviors to construct profiles. We used 8 survey items to perform a latent profile analysis with 3 groups (poor management\, medication adherence\, and good management). After adjusting for other determining factors\, we used multiple regression analysis to explore the relationship between patient profiles and SDM.,Results,The good management group demonstrated better SDM than the poor management group (β = 0.183; P = .003). Using the most recent HbA1c value and the 7-year average of HbA1c values as the outcome\, we found lower HbA1c values in the good management group than in the poor management group (β = −0.216 [P = .01] and −0.217 [P = .008]\, respectively).,Conclusion,By using patient profiles\, we confirmed a positive relationship between optimal patient behavior in self-care management and SDM. Patients with type 2 diabetes exhibited effective self-care management behavior and engaged in more health care activities\, which may have led to better SDM. In promoting patient-centered care\, using patient profiles and customized health education materials could improve diabetes care.","Humans,Diabetes Mellitus\, Type 2,Medication Adherence,Surveys and Questionnaires","Diabetes Mellitus\, Type 2,Humans,Medication Adherence,Surveys and Questionnaires",Preventing Chronic Disease (PCD),,,,,,,eng,Exclude,0,8,"Established-diabetes terms: diabetes management, diabetes care, medication adherence"
47763,A Home-Based Type 2 Diabetes Self-Management Intervention in Rural Guatemala,https://stacks.cdc.gov/view/cdc/47763,cdc:47763,A Home-Based Type 2 Diabetes Self-Management Intervention in Rural Guatemala,"Flood\, David,Hawkins\, Jessica,Rohloff\, Peter",,Aug 10 2017,"Introduction,Diabetes self-management education (DSME) is a fundamental element of type 2 diabetes care. Although 75% of adults with diabetes worldwide live in low-income and middle-income countries (LMICs)\, limited DSME research has been conducted in LMICs. The objective of this study was to evaluate a home-based DSME intervention in rural Guatemala.,Methods,We conducted a prospective study of a DSME intervention using a quasi-experimental\, single-group pretest–posttest design. We enrolled 90 participants in the intervention\, which consisted of 6 home visits (May 2014–July 2016) conducted by a diabetes educator using a curriculum culturally and linguistically tailored to rural Mayan populations. Primary outcomes were changes in mean hemoglobin A1c (HbA1c) and mean systolic and diastolic blood pressure at baseline and at 12 months. Secondary outcomes were diabetes knowledge and self-care activities at baseline and intervention completion.,Results,HbA1c decreased significantly from baseline to 12 months (absolute mean change\, −1.5%; 95% confidence interval [CI]\, −1.9% to −1.0%; P < .001). Systolic blood pressure also improved significantly at 12 months (−6.2 mm Hg; 95% CI\, −10.1 to −2.2 mm Hg; P = .002); changes in diastolic blood pressure were not significant (−1.6 mm Hg; 95% CI\, −3.9 to −0.7 mm Hg; P = .17). We also found significant improvements in diabetes knowledge and self-care activities from baseline to intervention completion.,Conclusion,DSME interventions can be successfully delivered in a setting with an under resourced health system\, high poverty rate\, and unique cultural characteristics like Mayan Guatemala. Our findings point to the need for more DSME research in resource-limited settings globally.","Blood Glucose Self-Monitoring,Community Health Services,Community Health Workers,Cultural Characteristics,Diabetes Mellitus\, Type 2,Female,Health Education,Humans,Male,Prospective Studies,Rural Population,Self-Management","Blood Glucose Self-Monitoring,Community Health Services,Community Health Workers,Cultural Characteristics,Diabetes Mellitus\, Type 2,Female,Health Education,Humans,Male,Prospective Studies,Rural Population,Self-Management",Preventing Chronic Disease (PCD),,,,,,,eng,Exclude,0,5,"Established-diabetes terms: self-management, diabetes care"
